"","id_parcel","logerror","date","type_aircon","type_architectural","area_basement","num_bathroom","num_bedroom","type_framing","type_quality","num_bathroom_calc","type_deck","area_firstfloor_finished","area_total_calc","area_live_finished","area_liveperi_finished","area_total_finished","area_unknown","area_base","fips","num_fireplace","num_bath","num_garage","area_garage","flag_tub","type_heating","latitude","longitude","area_lot","num_pool","area_pool","pooltypeid10","pooltypeid2","pooltypeid7","zoning_landuse_county","type_zoning_landuse","zoning_property","rawcensustractandblock","region_city","region_county","region_neighbor","region_zip","num_room","type_story","num_75_bath","type_material","num_unit","area_patio","area_shed","build_year","num_story","flag_fireplace","tax_building","tax_total","tax_year","tax_land","tax_property","tax_delinquency","tax_delinquency_year","censustractandblock"
"69",10714904,-0.005,"2016-08-26",1,NA,NA,3,3,NA,4,3,NA,NA,1784,1784,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34215100,-118607000,99832,1,NA,NA,NA,1,"010C",266,"LAR3",60371343.041003,12447,3101,30731,96339,0,NA,NA,NA,1,NA,NA,1982,NA,0,187202,311827,2015,124625,4282.5,0,NA,60371343041003
"70",10714908,-0.0243,"2016-08-29",1,NA,NA,3,3,NA,4,3,NA,NA,1784,1784,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34215100,-118607000,99832,1,NA,NA,NA,1,"010C",266,"LAR3",60371343.041003,12447,3101,30731,96339,0,NA,NA,NA,1,NA,NA,1982,NA,0,261300,348000,2015,86700,4721.29,0,NA,60371343041003
"71",10714921,-0.0151,"2016-07-15",1,NA,NA,3,3,NA,4,3,NA,NA,2026,2026,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34215100,-118607000,99832,1,NA,NA,NA,1,"010C",266,"LAR3",60371343.041003,12447,3101,30731,96339,0,NA,NA,NA,1,NA,NA,1982,NA,0,266000,380000,2015,114000,4693.34,0,NA,60371343041003
"72",10714928,-0.044,"2016-09-22",1,NA,NA,3,3,NA,4,3,NA,NA,1784,1784,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34215100,-118607000,99832,1,NA,NA,NA,1,"010C",266,"LAR3",60371343.041003,12447,3101,30731,96339,0,NA,NA,NA,1,NA,NA,1982,NA,0,195095,300138,2015,105043,3800.16,0,NA,60371343041003
"73",10714932,-0.0233,"2016-06-02",NA,NA,NA,3,5,NA,4,3,NA,NA,1980,1980,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34214333,-118605969,8179,NA,NA,NA,NA,NA,"0100",261,"LARS",60371343.041003,12447,3101,30731,96339,0,NA,NA,NA,1,NA,NA,1958,NA,0,123396,426592,2015,303196,5335.93,0,NA,60371343041003
"74",10714954,-0.0555,"2016-02-16",NA,NA,NA,2,3,NA,4,2,NA,NA,1349,1349,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34213948,-118606940,8149,1,NA,NA,NA,1,"0101",261,"LARS",60371343.041003,12447,3101,30731,96339,0,NA,NA,NA,1,NA,NA,1958,NA,0,109572,310296,2015,200724,3901.96,0,NA,60371343041003
"75",10714961,-0.0715,"2016-05-20",NA,NA,NA,2,3,NA,4,2,NA,NA,1349,1349,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34214525,-118606942,8157,1,NA,NA,NA,1,"0101",261,"LARS",60371343.041003,12447,3101,30731,96339,0,NA,NA,NA,1,NA,NA,1958,NA,0,114674,221993,2015,107319,2833.7,0,NA,60371343041003
"76",10714972,-0.0305,"2016-09-15",NA,NA,NA,2,4,NA,7,2,NA,NA,1379,1379,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34212544,-118609240,7619,1,NA,NA,NA,1,"0101",261,"LARS",60371343.042007,12447,3101,30731,96339,0,NA,NA,NA,1,NA,NA,1958,NA,0,46486,67466,2015,20980,949.69,0,NA,60371343042007
"77",10714982,0.0962,"2016-11-23",NA,NA,NA,2,4,NA,7,2,NA,NA,1379,1379,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34212195,-118607426,8065,NA,NA,NA,NA,NA,"0100",261,"LARS",60371343.042007,12447,3101,30731,96339,0,NA,NA,NA,1,NA,NA,1958,NA,0,94654,433491,2015,338837,5382.22,0,NA,60371343042007
"78",10715001,-0.2169,"2016-01-27",NA,NA,NA,2,3,NA,7,2,NA,NA,1570,1570,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34213293,-118610883,8282,NA,NA,NA,NA,NA,"0100",261,"LARS",60371343.042004,12447,3101,30731,96339,0,NA,NA,NA,1,NA,NA,1958,NA,0,43834,65225,2015,21391,4886.46,0,NA,60371343042004
"79",10715028,-0.0111,"2016-08-05",NA,NA,NA,2,4,NA,7,2,NA,NA,1570,1570,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34212750,-118613042,7050,NA,NA,NA,NA,NA,"0100",261,"LARS",60371343.042009,12447,3101,30731,96339,0,NA,NA,NA,1,NA,NA,1958,NA,0,1e+05,427000,2015,327000,5161.74,0,NA,60371343042009
"80",10715207,0.0296,"2016-09-01",NA,NA,NA,2,3,NA,4,2,NA,NA,1516,1516,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34218102,-118613055,8050,NA,NA,NA,NA,NA,"0100",261,"LARS",60371343.042002,12447,3101,30731,96339,0,NA,NA,NA,1,NA,NA,1959,NA,0,115882,399596,2015,283714,4988.51,0,NA,60371343042002
"81",10715222,0.0257,"2016-12-06",NA,NA,NA,2,3,NA,4,2,NA,NA,1718,1718,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34217631,-118613535,7939,1,NA,NA,NA,1,"0101",261,"LARS",60371343.042002,12447,3101,30731,96339,0,NA,NA,NA,1,NA,NA,1959,NA,0,173527,451898,2015,278371,5634.8,0,NA,60371343042002
"82",10715306,-0.1543,"2016-05-06",1,NA,NA,2,3,NA,4,2,NA,NA,1549,1549,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34214389,-118610247,9947,1,NA,NA,NA,1,"0101",261,"LARS",60371343.042004,12447,3101,30731,96339,0,NA,NA,NA,1,NA,NA,1958,NA,0,155602,353306,2015,197704,4447.48,0,NA,60371343042004
"83",10715331,-0.0587,"2016-04-15",NA,NA,NA,2,4,NA,7,2,NA,NA,1576,1576,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34211216,-118607928,10517,1,NA,NA,NA,1,"0101",261,"LARS",60371343.042012,12447,3101,30731,96339,0,NA,NA,NA,1,NA,NA,1959,NA,0,110100,475000,2015,364900,5903.26,0,NA,60371343042012
"84",10715350,-0.007,"2016-09-14",NA,NA,NA,2,4,NA,7,2,NA,NA,2154,2154,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34218412,-118607033,7559,1,NA,NA,NA,1,"0101",261,"LARS",60371343.041001,12447,3101,30731,96339,0,NA,NA,NA,1,NA,NA,1963,NA,0,105613,217870,2015,112257,2895.73,0,NA,60371343041001
"85",10715360,-0.0356,"2016-05-06",1,NA,NA,2,3,NA,7,2,NA,NA,1373,1373,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34215719,-118616490,7555,NA,NA,NA,NA,NA,"0100",261,"LARS",60371343.021003,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1960,NA,0,186836,311390,2015,124554,4011.03,0,NA,60371343021003
"86",10715412,-0.0263,"2016-08-30",NA,NA,NA,2,3,NA,7,2,NA,NA,1370,1370,NA,NA,NA,NA,6037,NA,2,NA,NA,0,7,34218237,-118620741,7499,1,NA,NA,NA,1,"0101",261,"LARS",60371343.023006,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1957,NA,0,131569,219277,2015,87708,2784.95,0,NA,60371343023006
"87",10715471,-0.0346,"2016-07-14",1,NA,NA,2,3,NA,7,2,NA,NA,1840,1840,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34217123,-118619581,9286,NA,NA,NA,NA,NA,"0100",261,"LARS",60371343.023005,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1957,NA,0,147372,358252,2015,210880,4479.52,0,NA,60371343023005
"88",10715504,0.0989,"2016-12-13",1,NA,NA,3,4,NA,4,3,NA,NA,2414,2414,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34209284,-118620607,7680,1,NA,NA,NA,1,"0101",261,"LARS",60371343.022013,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1976,NA,0,202540,505284,2015,302744,6393.74,0,NA,60371343022013
"89",10715534,-0.0398,"2016-07-22",NA,NA,NA,2,4,NA,7,2,NA,NA,1362,1362,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34213694,-118617960,7525,1,NA,NA,NA,1,"0101",261,"LARS",60371343.022,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1957,NA,0,102426,302147,2015,199721,3723.97,0,NA,60371343022000
"90",10715569,0.0257,"2016-12-23",NA,NA,NA,2,4,NA,7,2,NA,NA,1362,1362,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34214300,-118617398,7500,1,NA,NA,NA,1,"0101",261,"LARS",60371343.021005,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1957,NA,0,103000,436000,2015,333000,5590.53,0,NA,60371343021005
"91",10715606,1.061,"2016-06-07",NA,NA,NA,2,4,NA,7,2,NA,NA,1362,1362,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34214821,-118616433,7501,NA,NA,NA,NA,NA,"0100",261,"LARS",60371343.021004,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1957,NA,0,40163,60537,2015,20374,800.16,0,NA,60371343021004
"92",10715615,0.0526,"2016-02-16",NA,NA,NA,2,4,NA,7,2,NA,NA,1362,1362,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34213263,-118616430,7501,NA,NA,NA,NA,NA,"0100",261,"LARS",60371343.021004,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1957,NA,0,40163,60537,2015,20374,800.16,0,NA,60371343021004
"93",10715630,-0.001,"2016-09-09",NA,NA,NA,2,4,NA,7,2,NA,NA,1362,1362,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34213264,-118616036,7502,1,NA,NA,NA,1,"0101",261,"LARS",60371343.021004,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1957,NA,0,81598,407991,2015,326393,5004.45,0,NA,60371343021004
"94",10715637,-0.2549,"2016-03-17",NA,NA,NA,2,4,NA,7,2,NA,NA,1362,1362,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34214476,-118616039,7503,NA,NA,NA,NA,NA,"0100",261,"LARS",60371343.021004,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1957,NA,0,40163,60537,2015,20374,5311.8,0,NA,60371343021004
"95",10715682,0.007,"2016-06-23",NA,NA,NA,2,3,NA,4,2,NA,NA,1468,1468,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34215342,-118615076,7461,1,NA,NA,NA,1,"0101",261,"LARS",60371343.021007,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1957,NA,0,124000,453000,2015,329000,6360.06,0,NA,60371343021007
"96",10715738,-0.0513,"2016-02-29",NA,NA,NA,2,3,NA,7,2,NA,NA,1860,1860,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34209738,-118614084,7352,NA,NA,NA,NA,NA,"0100",261,"LARS",60371343.022011,12447,3101,30731,96339,0,NA,NA,NA,1,NA,NA,1959,NA,0,67157,335789,2015,268632,4304.06,0,NA,60371343022011
"97",10715771,0.0908,"2016-04-29",NA,NA,NA,2,3,NA,7,2,NA,NA,1570,1570,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34210673,-118615063,7497,NA,NA,NA,NA,NA,"0100",261,"LARS",60371343.02201,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1959,NA,0,106015,220266,2015,114251,2825.18,0,NA,60371343022010
"98",10715807,0.1476,"2016-03-24",NA,NA,NA,2,3,NA,7,2,NA,NA,1570,1570,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34211537,-118616031,7501,1,NA,NA,NA,1,"0101",261,"LARS",60371343.022009,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1958,NA,0,122988,328476,2015,205488,4051.11,0,NA,60371343022009
"99",10715860,-0.1031,"2016-04-22",1,NA,NA,3,4,NA,4,3,NA,NA,1844,1844,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34210609,-118618328,7544,NA,NA,NA,NA,NA,"0100",261,"LARS",60371343.022007,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1965,NA,0,148976,272516,2015,123540,3455.87,0,NA,60371343022007
"100",10715861,0.0497,"2016-05-27",1,NA,NA,3,4,NA,4,3,NA,NA,2040,2040,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34210792,-118618328,7543,1,NA,NA,NA,1,"0101",261,"LARS",60371343.022007,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1965,NA,0,198252,364760,2015,166508,4663.8,0,NA,60371343022007
"101",10715862,-0.007,"2016-05-12",1,NA,NA,3,4,NA,4,3,NA,NA,2347,2347,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34210975,-118618329,7544,1,NA,NA,NA,1,"0101",261,"LARS",60371343.022007,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1965,NA,0,290000,640000,2015,350000,7890.98,0,NA,60371343022007
"102",10715883,-0.064,"2016-02-02",NA,NA,NA,2,4,NA,7,2,NA,NA,1570,1570,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34208931,-118614316,7308,NA,NA,NA,NA,NA,"0100",261,"LARS",60371343.022012,12447,3101,30731,96339,0,NA,NA,NA,1,NA,NA,1959,NA,0,115489,218467,2015,102978,4577.34,0,NA,60371343022012
"103",10715980,-0.0121,"2016-10-12",NA,NA,NA,2,4,NA,7,2,NA,NA,1384,1384,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34217720,-118617872,8062,NA,NA,NA,NA,NA,"0100",261,"LARS",60371343.021002,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1960,NA,0,97544,179359,2015,81815,2390.81,0,NA,60371343021002
"104",10716066,-0.001,"2016-04-15",NA,NA,NA,2,3,NA,7,2,NA,NA,1303,1303,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34214234,-118621718,6881,1,NA,NA,NA,1,"0101",261,"LARS",60371343.022004,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1962,NA,0,190626,418039,2015,227413,5271.55,0,NA,60371343022004
"105",10716133,-0.0356,"2016-02-18",NA,NA,NA,2,3,NA,7,2,NA,NA,1256,1256,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34212050,-118620185,7469,NA,NA,NA,NA,NA,"0100",261,"LARS",60371343.022002,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1962,NA,0,93000,426000,2015,333000,5210.25,0,NA,60371343022002
"106",10716184,-0.005,"2016-05-25",NA,NA,NA,2,3,NA,7,2,NA,NA,1303,1303,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34214238,-118618891,7504,1,NA,NA,NA,1,"0101",261,"LARS",60371343.022001,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1962,NA,0,83112,114657,2015,31545,1522.59,0,NA,60371343022001
"107",10716254,-0.0222,"2016-04-29",1,NA,NA,3,4,NA,4,3,NA,NA,1844,1844,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34210759,-118619256,7766,1,NA,NA,NA,1,"0101",261,"LARS",60371343.022006,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1965,NA,0,218472,455373,2015,236901,5756.12,0,NA,60371343022006
"108",10716359,-0.0151,"2016-08-24",NA,NA,NA,2,3,NA,7,2,NA,NA,1153,1153,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34217369,-118623341,6944,NA,NA,NA,NA,NA,"0100",261,"LARS",60371343.023001,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1956,NA,0,108729,464090,2015,355361,5818.74,0,NA,60371343023001
"109",10716421,-0.0284,"2016-04-28",NA,NA,NA,2,3,NA,7,2,NA,NA,1358,1358,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34217919,-118624077,7568,NA,NA,NA,NA,NA,"0100",261,"LARS",60371343.023003,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1956,NA,0,153281,466196,2015,312915,5866.78,0,NA,60371343023003
"110",10716530,0.0469,"2016-04-01",NA,NA,NA,2,4,NA,7,2,NA,NA,1883,1883,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34213116,-118624621,8585,NA,NA,NA,NA,NA,"0100",261,"LARS",60371343.023008,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1957,NA,0,190000,518000,2015,328000,6421.45,0,NA,60371343023008
"111",10716542,-0.009,"2016-07-18",NA,NA,NA,2,3,NA,7,2,NA,NA,1358,1358,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34215262,-118624534,7699,NA,NA,NA,NA,NA,"0100",261,"LARS",60371343.023009,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1957,NA,0,81981,319578,2015,237597,4010.48,0,NA,60371343023009
"112",10716548,-0.0661,"2016-03-07",NA,NA,NA,2,5,NA,7,2,NA,NA,2029,2029,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34214631,-118623898,7671,NA,NA,NA,NA,NA,"0100",261,"LARS",60371343.023009,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1957,NA,0,202837,403211,2015,200374,6333.59,0,NA,60371343023009
"113",10716614,0.1706,"2016-11-15",NA,NA,NA,2,3,NA,7,2,NA,NA,1301,1301,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34209643,-118622837,7506,1,NA,NA,NA,1,"0101",261,"LARS",60371343.023008,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1959,NA,0,114003,387337,2015,273334,4915.08,0,NA,60371343023008
"114",10716648,-0.0141,"2016-07-01",NA,NA,NA,2,3,NA,7,2,NA,NA,1558,1558,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34208888,-118623683,7600,NA,NA,NA,NA,NA,"0100",261,"LARS",60371344.232016,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1956,NA,0,65271,96033,2015,30762,1311.18,0,NA,60371344232016
"115",10716711,-0.006,"2016-11-10",NA,NA,NA,2,3,NA,4,2,NA,NA,1587,1587,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34209870,-118626202,8639,1,NA,NA,NA,1,"0101",261,"LARS",60371344.232017,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1957,NA,0,135000,533000,2015,398000,6599.54,0,NA,60371344232017
"116",10716732,-0.0408,"2016-02-26",NA,NA,NA,2,3,NA,7,2,NA,NA,1290,1290,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34210673,-118624604,7499,NA,NA,NA,NA,NA,"0100",261,"LARS",60371344.232015,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1959,NA,0,110254,368747,2015,258493,4673.62,0,NA,60371344232015
"117",10716733,0.0109,"2016-07-13",NA,NA,NA,2,3,NA,7,2,NA,NA,1301,1301,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34210824,-118624682,7500,1,NA,NA,NA,1,"0101",261,"LARS",60371344.232015,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1959,NA,0,98000,490000,2015,392000,6409.78,0,NA,60371344232015
"118",10716763,-0.0151,"2016-09-23",NA,NA,NA,2,4,NA,7,2,NA,NA,1557,1557,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34212098,-118625937,7567,1,NA,NA,NA,1,"0101",261,"LARS",60371344.232016,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1957,NA,0,124074,422502,2015,298428,5263.1,0,NA,60371344232016
"119",10716784,0.001,"2016-10-14",NA,NA,NA,2,3,NA,7,2,NA,NA,1358,1358,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34213135,-118626401,7558,1,NA,NA,NA,1,"0101",261,"LARS",60371344.232016,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1957,NA,0,91916,408128,2015,316212,5164.15,0,NA,60371344232016
"120",10716787,-0.0233,"2016-07-22",1,NA,NA,2,3,NA,7,2,NA,NA,1699,1699,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34213115,-118625691,7879,NA,NA,NA,NA,NA,"0100",261,"LARS",60371344.232016,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1957,NA,0,144674,491811,2015,347137,6115.8,0,NA,60371344232016
"121",10716887,0.0383,"2016-09-07",NA,NA,NA,2,3,NA,7,2,NA,NA,1677,1677,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34213129,-118627301,7875,NA,NA,NA,NA,NA,"0100",261,"LARS",60371344.232007,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1958,NA,0,149266,405793,2015,256527,5074.23,0,NA,60371344232007
"122",10716958,0.0305,"2016-06-06",NA,NA,NA,2,3,NA,7,2,NA,NA,1165,1165,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34213050,-118630910,8746,NA,NA,NA,NA,NA,"0100",261,"LARS",60371344.23201,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1958,NA,0,139000,462000,2015,323000,6202.96,0,NA,60371344232010
"123",10716965,0.0898,"2016-06-24",NA,NA,NA,2,3,NA,7,2,NA,NA,1165,1165,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34212198,-118630454,6899,NA,NA,NA,NA,NA,"0100",261,"LARS",60371344.23201,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1958,NA,0,69321,318351,2015,249030,6553.76,0,NA,60371344232010
"124",10716971,0.0266,"2016-06-28",1,NA,NA,3,3,NA,4,3,NA,NA,1665,1665,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34213187,-118630457,6907,NA,NA,NA,NA,NA,"0100",261,"LARS",60371344.23201,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1958,NA,0,159401,468621,2015,309220,5809.33,0,NA,60371344232010
"125",10717002,-0.1177,"2016-06-24",1,NA,NA,3,4,NA,4,3,NA,NA,2333,2333,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34211599,-118630399,7502,NA,NA,NA,NA,NA,"0100",261,"LARS",60371344.232011,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1979,NA,0,177361,236464,2015,59103,8003.06,0,NA,60371344232011
"126",10717081,-0.0131,"2016-06-07",NA,NA,NA,2,3,NA,7,2,NA,NA,1256,1256,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34209708,-118628412,7527,NA,NA,NA,NA,NA,"0100",261,"LARS",60371344.232013,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1961,NA,0,105533,437059,2015,331526,5427.27,0,NA,60371344232013
"127",10717105,0.0583,"2016-07-12",NA,NA,NA,2,3,NA,7,2,NA,NA,1256,1256,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34210407,-118627501,7525,NA,NA,NA,NA,NA,"0100",261,"LARS",60371344.232014,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1961,NA,0,67164,210695,2015,143531,2682.86,0,NA,60371344232014
"128",10717128,0.0139,"2016-10-12",NA,NA,NA,2,3,NA,7,2,NA,NA,1384,1384,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34209904,-118628940,7622,NA,NA,NA,NA,NA,"0100",261,"LARS",60371344.232012,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1961,NA,0,98000,493000,2015,395000,6104.05,0,NA,60371344232012
"129",10717136,0.006,"2016-09-09",NA,NA,NA,2,3,NA,7,2,NA,NA,1303,1303,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34211481,-118628945,7600,NA,NA,NA,NA,NA,"0100",261,"LARS",60371344.232012,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1961,NA,0,80903,229831,2015,148928,2922.37,0,NA,60371344232012
"130",10717158,0.004,"2016-04-08",NA,NA,NA,2,4,NA,4,2,NA,NA,1361,1361,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34216205,-118629961,7497,1,NA,NA,NA,1,"0101",261,"LARS",60371344.232002,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1962,NA,0,139904,403692,2015,263788,5031.95,0,NA,60371344232002
"131",10717159,0.01,"2016-07-18",1,NA,NA,3,4,NA,4,3,NA,NA,2039,2039,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34216162,-118629718,7478,NA,NA,1,NA,NA,"0100",261,"LARS",60371344.232002,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1962,NA,0,166959,333918,2015,166959,4216.43,0,NA,60371344232002
"132",10717162,0.0188,"2016-05-27",NA,NA,NA,2,3,NA,4,2,NA,NA,1719,1719,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34216032,-118628991,7477,NA,NA,NA,NA,NA,"0100",261,"LARS",60371344.232002,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1962,NA,0,187947,533735,2015,345788,6620.7,0,NA,60371344232002
"133",10717198,0.0188,"2016-08-11",NA,NA,NA,2,3,NA,4,2,NA,NA,1866,1866,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34216753,-118630283,7707,NA,NA,NA,NA,NA,"0100",261,"LARS",60371344.232002,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1962,NA,0,193492,473896,2015,280404,5969.11,0,NA,60371344232002
"134",10717684,0.0469,"2016-04-13",1,NA,NA,3,4,NA,4,3,NA,NA,2340,2340,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34226860,-118650806,21101,NA,NA,NA,NA,NA,"0100",261,"LARE40",60371132.311021,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1987,NA,0,390000,780000,2015,390000,8937.19,0,NA,60371132311021
"135",10717744,0.1222,"2016-10-04",1,NA,NA,4,4,NA,4,4,NA,NA,3806,3806,NA,NA,NA,NA,6037,NA,4,NA,NA,0,2,34225391,-118647313,20429,NA,NA,NA,NA,NA,"0101",261,"LAA1",60371132.311032,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1988,NA,0,591632,986053,2015,394421,12283.59,0,NA,60371132311032
"136",10717891,0.0459,"2016-05-06",1,NA,NA,5,5,NA,10,5,NA,NA,4255,4255,NA,NA,NA,NA,6037,NA,5,NA,NA,0,2,34210404,-118655010,9903,NA,NA,NA,NA,NA,"0100",261,"LARE11",60371344.24201,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1992,NA,0,571810,801452,2015,229642,10085.89,0,NA,60371344242010
"137",10717908,-0.002,"2016-08-16",1,NA,NA,3,5,NA,1,3,NA,NA,2752,2752,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34210303,-118656257,11103,NA,NA,NA,NA,NA,"0100",261,"LARE11",60371344.242009,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1995,NA,0,382145,626500,2015,244355,7845.53,0,NA,60371344242009
"138",10717940,0.0218,"2016-08-01",1,NA,NA,3,5,NA,1,3,NA,NA,3085,3085,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34207898,-118655360,12919,1,NA,NA,NA,1,"0101",261,"LARE11",60371344.24201,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1995,NA,0,362574,586185,2015,223611,12239.08,0,NA,60371344242010
